,label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2
158,159,45.53743873896655,425.0766793409379,1101.6535699197295,10.581650017631187,5.926459447705217,-0.7214271683643618,34.6766861378031,255.0,255.0,255.0,133.78559357836923,138.56020278833967,135.7896070975919,0.0,0.0,0.0
159,160,16.1987847140726,437.3165083135392,1252.7511876484562,5.214112979640048,4.314839801717345,1.408472029925893,16.67559696132204,255.0,252.0,250.0,151.17042755344417,124.03087885985748,111.39726840855107,0.0,0.0,0.0
160,161,44.450465655421304,438.3659381086345,1026.0335425232633,8.062105877246426,7.049020725737424,-1.1079149876858274,25.166038555567212,255.0,255.0,255.0,95.1742047175936,101.1826444492534,111.445574550963,0.0,0.0,0.0
161,162,43.93102719071826,439.8572366980512,856.3301948762864,9.586251229175307,5.929131848022517,1.281245470302583,26.30523271888124,255.0,255.0,242.0,171.4981388219838,155.83008539522663,143.61747317714037,9.0,4.0,0.0
162,163,7.291376967498236,451.14643799472293,381.50923482849606,3.3537717225637143,3.071738578423,1.0593222396888096,11.179163991496363,153.0,153.0,161.0,51.21899736147757,46.726912928759894,45.514511873350926,0.0,0.0,0.0
163,164,10.600392372273161,458.8874773139746,80.33303085299455,5.979643434604911,2.676064539490217,0.7377707172290155,15.27871184096903,183.0,205.0,212.0,89.70508166969147,104.2032667876588,109.10072595281306,0.0,0.0,0.0
164,165,12.29337699797196,466.78090766823163,570.5070422535211,4.101991352457644,3.956754803821647,-0.8251971530496782,13.729183607031867,178.0,186.0,204.0,81.0453834115806,81.3904538341158,89.38262910798122,0.0,0.0,0.0
165,166,13.697784698835735,471.44522471910113,1211.4726123595506,4.715165385750637,3.9598558295679456,0.8207370133794062,15.02510391260233,147.0,143.0,158.0,35.750702247191015,35.88272471910113,41.672050561797754,0.0,0.0,0.0
166,167,35.99516175775514,492.0264564404062,40.559059326563336,8.2636108841705,5.654276259823055,0.020709487314310823,23.152806706353683,255.0,255.0,255.0,138.82335649385357,167.79983965793693,168.62239444147514,0.0,0.0,0.0
167,168,62.24604268691436,492.8680265801267,803.4381084840055,10.203178138406702,7.902228491703605,0.1849103076300411,30.577138288330435,255.0,255.0,242.0,184.34136918559727,163.42018235203216,136.4670066450317,6.0,0.0,0.0
168,169,21.806796286699868,506.8548742831936,1247.551830613145,5.402506640599321,5.141633210762744,1.1532899755520618,17.28786066151028,180.0,199.0,216.0,91.57388619320687,108.37715041905602,121.90295544772827,22.0,29.0,30.0
169,170,87.10213514603763,512.7145223633352,1126.2758696852568,11.83732043050993,9.395059240362977,1.259694560270125,35.618033700224316,255.0,254.0,245.0,178.6311430149089,171.59381557150746,157.1689674213142,0.0,0.0,0.0
170,171,43.77711949747292,513.8624478136674,291.8406943528895,8.372841983719917,7.177133994590812,-0.830104847127719,27.61101032764789,246.0,241.0,233.0,150.8569545154911,150.8228960667985,138.7194023291584,0.0,0.0,0.0
171,172,57.2632811180963,520.5403997984209,987.4987401310264,8.996993399050549,8.265342976823419,0.21556885994775252,28.89707333002216,255.0,255.0,245.0,155.5924743826642,160.75541743658658,155.41962035948262,0.0,0.0,0.0
172,173,17.85329241646006,520.0802801724138,862.2957974137931,5.761054958356873,4.71026916476335,-1.1563035579198437,19.019603918620163,134.0,146.0,158.0,46.50484913793103,59.12230603448276,71.765625,0.0,0.0,0.0
173,174,15.429246247845871,527.9108478802992,1203.1340399002493,6.147501190392658,3.9921923632924816,-1.1821088526270471,19.388116993637887,182.0,184.0,183.0,106.81608478802993,102.0293017456359,99.49376558603491,0.0,0.0,0.0
174,175,51.270500312355665,576.9093808630394,1185.554033771107,12.06868939912229,5.471349747647149,-1.145405422862735,29.92136234668516,255.0,255.0,254.0,117.34258911819887,121.12682926829268,118.77617260787993,0.0,1.0,0.0
175,176,69.71056580931361,553.636953222023,732.3096453704982,10.75291422601258,8.314882593936405,-0.8565482853174067,31.64324830059886,252.0,255.0,255.0,118.41092866013523,132.9804056851111,143.20311853180627,0.0,0.0,0.0
176,177,8.301396204420815,544.5712630359212,1071.305909617613,4.007466478196659,2.860876913554502,0.34461981075163767,11.977725743529605,174.0,205.0,226.0,41.57010428736964,45.86326767091541,55.560834298957126,0.0,0.0,0.0
177,178,29.28093863992695,549.5588042049934,919.55814717477,6.45497736639114,5.850463278356116,-0.5884331335836511,20.646299332275216,241.0,240.0,238.0,106.25262812089356,107.20827858081472,106.63272010512483,0.0,1.0,0.0
178,179,29.357892486549623,580.2044560943643,658.2398427260813,6.852473173134551,5.8486636465887605,-0.06197895386353037,23.04775886289885,244.0,255.0,255.0,85.9954128440367,93.56127129750983,102.97968545216251,0.0,0.0,0.0
179,180,62.25566191774219,565.1588380716935,430.6569839307787,10.476655875687893,7.676238345101947,-0.6085854392055164,30.317756085439832,255.0,249.0,254.0,161.3671199011125,148.3054697156984,150.2663782447466,1.0,1.0,1.0
180,181,59.82199651830017,562.702846116739,347.67309856890176,8.836240361746786,8.63413680527304,-0.31688583955993826,28.91678793641454,255.0,255.0,255.0,155.9085061907059,158.72037305032964,162.6340247628236,0.0,0.0,0.0
181,182,28.790357867707414,563.3945873705312,860.1717340461075,6.946450619284951,5.315734542696536,-1.2225697664376722,20.359036465647666,255.0,255.0,255.0,48.14266622118276,62.3341129301704,76.19244904777815,0.0,0.0,0.0
182,183,20.806396280605124,568.3134535367545,613.750346740638,6.493101951812729,4.210554049163325,-0.19729835114738906,18.120077351804373,255.0,255.0,245.0,158.29264909847433,144.33287101248266,134.3633841886269,0.0,0.0,0.0
183,184,45.89335027959641,588.5022007964787,234.8329490672815,9.264723469565102,6.389256172500319,-0.8790941171895821,26.24778014555573,255.0,255.0,247.0,175.21379165793334,170.4726472437644,162.47034164745335,0.0,0.0,0.0
184,185,39.77551947309394,617.2885126964934,544.5117291414753,11.089165130165123,4.598074039085035,-0.6232004251719087,27.222782646237786,255.0,255.0,255.0,115.18113663845223,129.41765417170495,130.6781136638452,0.0,0.0,0.0
185,186,35.418007908085094,607.8126018468224,168.238185768604,8.363457546206892,5.431072069749173,-0.31291983401122325,22.99030628957334,227.0,229.0,229.0,127.08337859858773,129.6757197175448,116.77675176534493,0.0,0.0,0.0
