,area,centroid-0,centroid-1,perimeter,orientation,major_axis_length,minor_axis_length,max_intensity-0,min_intensity-0,mean_intensity-0,max_intensity-1,min_intensity-1,mean_intensity-1,max_intensity-2,min_intensity-2,mean_intensity-2
225,5.268836853142594e-05,85.98018166804295,421.11698320946874,0.028343144873358497,1.2106319577780937,0.009085801172009467,0.007506633748046827,176.0,0.0,52.745,191.0,0.0,62.61,198.0,0.0,67.46833333333333
226,4.320359203278774e-05,62.87151728768043,344.6261329305136,0.02837279238468249,-1.4910063884762519,0.01091663610461368,0.005299947642301788,201.0,0.0,53.52663934426229,207.0,0.0,55.66803278688525,204.0,0.0,52.24180327868852
227,5.599498786122641e-05,100.26819476819477,1151.867391867392,0.034082331930206815,-0.5894391871676774,0.013066987958659073,0.006079162177913975,143.0,0.0,53.04858934169279,163.0,0.0,62.675548589341695,172.0,0.0,65.9294670846395
228,0.00012813149902976827,75.10367855121675,880.1163554046407,0.04637048952592733,-1.0174049912952168,0.0173059271665823,0.009633665734804023,210.0,0.0,127.64246575342466,201.0,0.0,120.5513698630137,201.0,0.0,113.58630136986301
229,0.00018103740830657583,95.23519987182569,542.0734198509973,0.06498780467997109,-0.1283977743373877,0.02390908344959183,0.011986546054821504,251.0,0.0,149.49927431059507,252.0,0.0,159.52152878567972,247.0,0.0,157.88824383164007
230,8.758190409063618e-05,81.7829938731578,474.0,0.03959451231398715,1.3835899498722626,0.01494150066181755,0.007689729219749614,255.0,0.0,121.420523138833,255.0,0.0,124.37424547283702,255.0,0.0,122.89034205231388
231,8.07076165365773e-05,95.83966756513927,292.6433513027853,0.034314425312036774,-0.07572792986847995,0.011584427063408623,0.008909296367314135,255.0,0.0,124.18331503841932,254.0,0.0,118.48188803512623,249.0,0.0,105.72667398463227
232,6.669799253400162e-05,143.0660469667319,284.85371819960864,0.038974894301188216,-0.22182143665763376,0.01510777242780258,0.006756006669289873,154.0,0.0,37.763852242744065,177.0,0.0,48.815303430079155,193.0,0.0,60.02110817941953
233,0.00019513404860730415,106.45128205128205,335.1813823857302,0.055321269983304236,0.15777423368049664,0.020583508832378396,0.01218515933312956,250.0,0.0,140.68331084120558,255.0,0.0,160.6927575348628,254.0,0.0,167.1178587494377
234,0.00011090227199554477,105.43732836406434,891.7996273048254,0.04261594024529079,-1.4290804039746214,0.015045719888233642,0.009682896184046517,255.0,0.0,108.20492454328833,239.0,0.0,92.03018268467038,229.0,0.0,86.05083399523431
235,0.0004947311631468575,113.38019963063934,953.0958065840002,0.08617972811170155,-0.4479657403803282,0.029834204134977473,0.021231165775142818,255.0,0.0,143.0733298078618,255.0,0.0,157.24149479992948,255.0,0.0,163.579058699101
236,0.00038543869266713653,110.40522820483876,242.7457482033337,0.07753261646008362,0.6941944069278042,0.028019315859557786,0.017624396716715285,255.0,0.0,164.1951440889494,255.0,0.0,167.20104379396415,250.0,0.0,158.33900612661674
237,9.584845241513736e-05,106.2392570736874,504.6381827810561,0.03937978604220013,1.2820063181385302,0.01377888638116875,0.009124306201295444,249.0,0.0,112.11202938475665,255.0,0.0,130.41689623507804,255.0,0.0,135.9467401285583
238,0.00019452493452023565,124.77176992469992,1175.5966413181243,0.054987953666221334,-0.26921445572293196,0.017585746153538785,0.014334478716833035,120.0,0.0,37.9851083032491,146.0,0.0,56.42373646209386,170.0,0.0,78.23194945848375
239,0.00015667284482383552,134.6082569656577,492.6421364435805,0.05688873561722304,1.3269419329209335,0.020901844527009075,0.010673832702983745,255.0,0.0,126.11923509561305,250.0,0.0,122.69460067491563,231.0,0.0,115.23228346456693
240,0.00014127096005081753,144.45567703521198,782.7104250076994,0.054600429035252314,-1.2723720983294753,0.02017686707526886,0.009602009195324654,149.0,0.0,38.13495024875622,171.0,0.0,52.417910447761194,192.0,0.0,67.6610696517413
241,0.00024255793110049511,145.04811659192825,871.2074289985052,0.061376406247192546,-1.1915780348361087,0.022595670469559407,0.013706057805252463,255.0,0.0,178.55262206148282,253.0,0.0,168.45822784810127,246.0,0.0,146.92296564195297
242,3.554615779535507e-05,143.44288045695635,107.17095063239493,0.02486261688715692,1.3605806291698332,0.009680432415188784,0.004813674836781316,182.0,0.0,78.1925,211.0,0.0,93.7525,220.0,0.0,98.3375
243,6.173806353930091e-05,155.46147521728918,822.1407094197792,0.033450433516126886,-0.5291702242217475,0.012022394631976532,0.006752845657621066,120.0,0.0,27.45042492917847,134.0,0.0,29.98583569405099,145.0,0.0,29.910764872521245
244,0.0004104123702369454,150.63845012191243,1015.4796989292907,0.07805101153762956,-1.042661465626795,0.027355519069235404,0.01921144019266001,255.0,0.0,144.133219470538,255.0,0.0,171.99487617421008,255.0,0.0,184.9124679760888
245,0.00030834225250389396,150.2659799633131,411.73651286392925,0.0684683326661727,1.123004339046047,0.02413681082345561,0.016332326112892724,255.0,20.0,206.2512036250354,255.0,2.0,201.47748513169074,243.0,1.0,179.80572075899178
246,0.0003469774888836679,151.01002089864159,1221.899947753396,0.07124538681436539,-0.8153595851183131,0.024413168074406404,0.018107006817355404,255.0,0.0,166.14336016096578,255.0,0.0,164.52489939637826,255.0,0.0,154.12097585513078
247,0.0002306366982535829,155.11125259385022,55.44361126831416,0.06054206196260663,-1.1796637511184067,0.022512261649044064,0.013058421715188605,255.0,0.0,216.46463878326998,255.0,0.0,197.85817490494296,244.0,0.0,180.6973384030418
248,9.37600612594739e-05,163.4639984532096,724.6593580819799,0.04231227143953186,-0.7481097174869282,0.013725920396955405,0.009744486284209713,139.0,7.0,65.97460018814675,139.0,12.0,61.22577610536218,140.0,9.0,51.220131702728125
249,0.00011412187502719259,174.02125428898208,789.353825136612,0.042228415614321814,-1.3646013396463668,0.01389567903141563,0.010643067894339978,206.0,4.0,94.34973097617218,203.0,6.0,91.02305918524212,188.0,4.0,83.52574942352037
250,0.0001464049216418235,185.55715700842,906.549925705795,0.052699647084250636,0.666028946877424,0.018765275789903155,0.01052916637423738,106.0,0.0,39.69711538461539,118.0,0.0,48.13762019230769,130.0,0.0,51.81670673076923
251,0.0003877011164191053,178.7987599596005,489.68234953054275,0.07596515082616477,1.2185471448312861,0.026676759367571953,0.01859747526768165,255.0,0.0,139.77747686752426,255.0,0.0,154.60324983073798,255.0,0.0,157.53893026404876
252,0.00011951688551265653,176.55624317437204,952.192937750273,0.045291771458230455,-1.0161625936737828,0.01603857303628667,0.009786610264739476,220.0,0.0,100.49305047549379,201.0,0.0,88.3145574250183,175.0,0.0,66.08632040965618
253,0.00037473568799436136,186.48219745346182,256.10739579705097,0.07495800818239688,0.5975350996876325,0.02710487580129108,0.017685729374987882,255.0,0.0,160.19062062529164,255.0,0.0,167.79048063462434,255.0,0.0,163.4223051796547
254,0.00019678735827220438,186.36272017097795,1059.8634939936621,0.06471378338553613,-1.4936104347911878,0.019015433810241608,0.014879816005397088,233.0,0.0,75.54318788958147,232.0,0.0,69.32947462154942,230.0,0.0,69.68788958147819
255,0.00012151826037016733,184.70933285594938,745.9419381787803,0.04199632223249187,-0.7184111622447367,0.014873861662558075,0.01042613206292373,224.0,0.0,73.08248914616497,235.0,1.0,83.76628075253257,247.0,3.0,93.09189580318379
256,0.00015162589953098216,206.90279770444764,413.64000478240075,0.049880665023452904,-0.6301201074779356,0.018115998689800912,0.010907361360097099,255.0,0.0,89.57891705069125,255.0,0.0,100.6307603686636,255.0,0.0,108.91244239631337
257,0.0002915481069604337,198.38570113913346,855.6275555887181,0.07041104252977945,1.4939664879748824,0.0237596090950538,0.016249679452737004,231.0,0.0,118.36235364755329,232.0,0.0,122.99879915941159,214.0,0.0,115.63224256979886
258,0.00023211597532217783,200.42960012496096,127.81326148078725,0.06442748168982015,-1.4254853269890757,0.0236500165215444,0.012954371808200112,255.0,0.0,134.04285714285714,255.0,0.0,139.5906015037594,247.0,0.0,135.6654135338346
259,8.122971432549317e-05,203.1546598821639,773.380690948045,0.04168037302545189,-1.2837621325341997,0.015959432408748416,0.007278134711231859,218.0,0.0,104.30558598028477,250.0,0.0,128.9408543263965,249.0,0.0,136.5498357064622
