,label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2
203,204,29.14602726947574,1319.6460747091244,685.36852418861,7.8391803886633955,4.862591068870618,-0.2403018411795912,21.796001623933826,255.0,255.0,253.0,174.88191059399878,173.17452541334967,168.25748928352726,1.0,0.0,0.0
204,205,11.923277438518417,1281.77995329621,1336.159152146578,4.229448739269662,3.637151387947427,1.0836779230169225,13.20290798792188,255.0,255.0,252.0,192.66103826118197,192.5769115621819,189.80366445123047,56.0,55.0,53.0
205,206,5.733539375411137,1286.7217033993277,1496.9144564811356,3.0563037870343686,2.6197108242079405,-0.8133748272937507,10.686374931114484,255.0,255.0,238.0,161.67911841613747,157.92802888805878,147.42846469929026,11.0,10.0,5.0
206,207,4.164330117889823,1297.0464597977027,1830.0620606891823,2.642929132343224,2.020612701855484,1.0800191689254386,7.806051362653433,255.0,252.0,242.0,145.0759471969827,142.19423967083833,137.7130121721241,5.0,5.0,7.0
207,208,1.6741563734701927,1298.5509594882728,563.2690831556503,1.7336328059779325,1.2989232492403817,-0.9507124674906319,5.220427661972074,209.0,207.0,208.0,42.42814498933902,43.0272921108742,44.14754797441365,0.0,0.0,0.0
208,209,4.7233341436583345,1341.4135429262394,1408.5317412333736,3.9005230254747705,1.9701742915820117,-0.4443057275137714,10.730645070843346,214.0,215.0,217.0,102.23987303506651,105.1142684401451,108.87892986698911,0.0,0.0,0.0
209,210,1.310054134463882,1318.1051771117166,103.31880108991825,1.7156184707027404,1.018865890328884,0.8743467999073169,4.798288243567134,255.0,253.0,250.0,181.37711171662124,171.96130790190736,161.08610354223433,5.0,0.0,0.0
210,211,0.309129940175946,1344.4503464203233,124.69976905311778,0.9031417504950909,0.4751220706984466,-1.3261315511726541,2.334081629330609,191.0,187.0,178.0,127.02078521939954,121.47344110854503,114.29561200923787,57.0,52.0,44.0
211,212,0.48047217029656275,1314.407132243685,141.37741456166418,0.8714461502425604,0.7154492807425791,-0.48535642206349183,2.633691617990803,255.0,255.0,250.0,167.34621099554235,162.14561664190194,158.4294205052006,57.0,50.0,44.0
212,213,5.230935500390662,1307.8089258905418,1569.513579909922,3.3500676794361497,2.1456396228989756,0.03477712830037316,9.724476785440354,255.0,249.0,237.0,189.97693462535827,182.8816705336427,169.9523679541422,3.0,1.0,0.0
213,214,3.9901321839338624,1361.7106816961889,799.5976024333512,5.923531531848274,2.423924672250048,-0.971724327033533,16.000713741105624,226.0,223.0,216.0,54.330291644301305,54.43657183753802,54.09500805152979,0.0,0.0,0.0
214,215,4.355662274857845,1351.7980658908375,47.90247500409769,2.4847471959991116,2.255983019238168,1.4396352562216899,7.783916292789002,255.0,249.0,236.0,149.20144238649402,142.16866087526634,134.50680216357975,4.0,0.0,0.0
215,216,6.4838755581476715,1358.6759524333847,538.4893195331425,4.08076603834788,2.049328669109463,0.8678673528228775,10.619508973840352,255.0,255.0,253.0,143.91521691257432,145.48909931733098,147.6904866769434,0.0,0.0,0.0
216,217,0.3940871292774185,1417.105072463768,609.3405797101449,0.792041296150108,0.647089458253519,0.7958181146290704,2.3443626187724473,189.0,188.0,186.0,93.1086956521739,90.4945652173913,89.4963768115942,0.0,0.0,0.0
217,218,2.1560563956844274,1377.232119205298,1855.4834437086092,2.305895648233147,1.3058042893946484,0.2921333039666221,6.3102261059522915,255.0,255.0,245.0,156.58841059602648,154.91192052980134,148.26258278145696,30.0,30.0,29.0
218,219,7.314171448273827,1403.712347486579,1127.3559785261102,3.543073807356598,2.7226935819305695,0.047212511270603955,10.7420384035851,255.0,255.0,253.0,176.13860419716934,172.68111273792093,166.33821376281114,0.0,0.0,0.0
219,220,2.431631815795086,1399.9418672930124,284.23899001761595,1.9300229477801052,1.6374119629896833,-0.5009414936863273,6.072762801623965,214.0,211.0,206.0,76.92836171462126,77.00469759248385,77.83470346447446,0.0,0.0,0.0
220,221,17.628973701534953,1411.0337747539788,873.2263394484266,6.522384700567462,3.4884457150489037,-1.3550888292881413,17.34094191313667,255.0,255.0,251.0,178.46656947313005,173.34086583242214,167.2675657068805,6.0,0.0,0.0
221,222,3.1062918468950143,1398.122730406803,100.61870834290967,2.5099707529596684,1.6032228206256902,-0.5376322402186297,6.9315811531371105,255.0,254.0,245.0,175.4532291427258,168.42978625603308,160.57802803953115,11.0,4.0,1.0
222,223,16.19683822811013,1408.2380217745845,1767.0874068850003,4.901693931430779,4.348551510369428,0.47852179608767464,15.80752057650616,255.0,255.0,255.0,175.58967690748005,173.72239608586415,169.83946753647464,5.0,0.0,0.0
223,224,17.89098452842773,1424.6894253790902,1548.4739425379091,6.154705759684482,3.9255535291507355,0.9765899460136791,18.078803925885822,255.0,255.0,249.0,202.7782122905028,201.40267358339983,198.35319233838786,2.0,1.0,0.0
224,225,3.7067035782760085,1441.3370570107859,28.88482280431433,2.5705748112407436,1.9341729590582,-0.1182731522725522,7.724455042737802,224.0,223.0,218.0,122.19472265023113,120.10208012326656,115.61267334360555,0.0,0.0,0.0
225,226,5.475098178312541,1447.4618594340852,489.58847307341244,3.1363028734680367,2.252227693475199,-0.11975892801007505,9.01995232735915,255.0,255.0,248.0,143.4768548702569,139.41243969226758,132.8280088668666,1.0,0.0,0.0
226,227,2.2203097319796585,1446.4350482315112,331.3704180064309,2.333821251879989,1.2799273604617338,0.5651576632342998,6.2838325108264375,255.0,255.0,253.0,142.85498392282958,140.15016077170418,137.12379421221866,0.0,0.0,0.0
227,228,11.557747347594434,1449.2112545555624,1920.8366174562975,4.800549160930646,3.285865962313895,-1.4300275066580344,15.056962039777103,255.0,255.0,253.0,199.77818271665947,198.6294397430354,193.54598801655445,2.0,1.0,0.0
228,229,8.006679628344653,1455.4913062862238,1405.1775300936247,3.880996444850766,2.8053624591177257,1.4347314358985532,11.63484590538527,255.0,255.0,252.0,182.4251448952296,182.43887650468122,180.45876058849754,52.0,52.0,52.0
229,230,6.353227107680701,1456.8211034947747,144.14855601753007,3.966264557596404,2.1117537417634584,-1.2936588695674225,11.104716571938841,255.0,251.0,245.0,134.52904820766378,132.08439150466344,129.42577817732328,2.0,0.0,0.0
230,231,0.5347305431680914,1453.283044058745,1020.1148197596796,0.9323781067980126,0.7705444886513177,0.004463566812607375,2.904683324925313,135.0,132.0,125.0,57.70360480640854,54.34712950600801,50.72363150867824,1.0,0.0,0.0
231,232,3.3790115631703292,1464.8911895203887,1686.8161842383267,2.9149454486430924,1.5458333999584186,0.8959616066098464,7.673240943466848,235.0,228.0,227.0,137.46397633636172,134.11683921402917,131.38580181702937,0.0,0.0,2.0
232,233,5.296616688603565,1469.547647930988,1089.055398301658,4.382432677745884,2.3401919456861906,1.3981543129863365,12.96210765369381,255.0,255.0,253.0,168.941366761019,166.38819247877072,160.02884485779754,0.0,0.0,0.0
